# Lista extraída do site do CNJ
# Data: 20/01/2020
# Instruções:
# 1. Baixei a estrutura e a base no formato PostgreSQL da página https://www.cnj.jus.br/sgt/versoes.php?tipo_tabela=M
# 2. Importei em uma base local (foram necessárias várias modificações nos scripts originais) e importei os dados da tabela "sgt_consulta.itens" (somente ela é necessária para a importação dessa tabela)
# 3. Executei o SQL abaixo, que filtra todos as Movimentos (M) Ativos (A).
# 
#SELECT n1.cod_item
# FROM sgt_consulta.itens n1 
#      WHERE n1.tipo_item = 'M' 
#     AND n1.situacao = 'A'
#	 and not exists (select 1 from sgt_consulta.itens n2 where n2.cod_item_pai = n1.cod_item)	 
22
36
51
60
83
85
92
106
112
118
123
128
132
135
137
146
172
190
196
198
202
208
219
220
221
230
235
236
238
239
240
241
242
244
245
246
263
264
265
272
275
276
311
313
332
335
339
347
348
349
352
353
354
357
358
371
373
374
381
383
388
389
391
393
394
399
400
402
404
429
430
431
432
433
434
442
443
444
445
446
447
448
449
450
451
452
453
454
455
457
458
459
460
461
462
463
464
466
471
472
473
478
479
480
481
488
493
581
785
788
792
804
818
819
821
823
848
849
853
866
867
869
870
871
884
889
892
893
897
898
901
905
928
940
941
944
945
961
972
977
978
979
980
981
982
985
987
988
990
1002
1003
1004
1009
1010
1011
1014
1016
1017
1018
1019
1042
1043
1044
1046
1047
1048
1049
1050
1051
1053
1054
1055
1059
1061
1062
1063
10953
10961
10962
10963
10964
10966
11002
11003
11008
11012
11013
11014
11015
11016
11017
11018
11019
11020
11022
11024
11373
11374
11375
11376
11377
11378
11379
11380
11381
11382
11383
11384
11385
11393
11394
11396
11401
11402
11403
11404
11405
11406
11407
11408
11409
11411
11415
11423
11424
11425
11426
11554
11792
11795
11796
11801
11876
11877
11878
11879
11975
11983
12028
12032
12033
12034
12035
12036
12037
12038
12039
12040
12041
12065
12066
12067
12068
12092
12093
12094
12095
12096
12097
12098
12099
12100
12101
12102
12106
12107
12108
12109
12110
12111
12112
12113
12114
12115
12116
12140
12141
12142
12143
12144
12145
12146
12147
12148
12149
12150
12151
12164
12167
12168
12169
12170
12171
12172
12174
12175
12176
12177
12178
12179
12180
12181
12182
12183
12185
12186
12188
12189
12200
12201
12202
12203
12204
12205
12207
12209
12211
12212
12213
12214
12215
12252
12253
12254
12255
12256
12257
12258
12259
12260
12261
12265
12266
12267
12268
12270
12271
12272
12273
12274
12275
12277
12278
12280
12282
12283
12285
12287
12288
12290
12291
12293
12294
12295
12296
12297
12298
12299
12301
12302
12303
12304
12305
12306
12307
12308
12309
12311
12312
12313
12314
12315
12318
12319
12320
12322
12323
12324
12325
12327
12328
12329
12330
12331
12332
12359
12387
12457
12421
12422
12425
12427
12428
12429
12430
12431
12432
12434
12435
12436
12437
12438
12439
12440
12441
12442
12443
12444
12445
12446
12447
12448
12451
12452
12453
12454
12455
12456
12458
12459
12472
12473
12474
12475
12476
12479
12529
12531
12532
12533
12534
12535
12536
12539
12540
12548
12606
12607
12608
12609
12610
12611
12614
12616
12619
12621
12622
12623
12624
12646
12647
12648
12649
12650
12651
12652
12653
12654
12657
12658
12659
12660
12662
12663
12664
12666
12667
12668
12669
12672
12673
12674
12675
12676
12677
12679
12680
12681
12682
12683
12684
12685
12686
12687
12688
12689
12690
12691
12692
12693
12694
12695
12696
12697
12698
12699
12700
12701
12702
12703
12710
12711
12712
12713
12714
12715
12716
12717
12718
12719
12720
12721
12722
12723
12724
12733
12735
12736
12737
12738
12739
12740
12741
12742
12743
12744
12745
12746
12749
12750
12751
12752
12753
12759
12766
12767
12768
12769
12792
14091
14093
14094
14095
14096
14099
